Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,1.0,3.5,3.11,0
8.6,2.5,7.2,1.1,3.5,3.11,1
8.6,1.6,7.2,1.6,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,1.0,3.5,3.23,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,0.4,7.2,0.2,3.5,3.11,0
8.6,2.6,7.2,2.1,6.7,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,3.0,7.2,2.1,3.5,2.68,2
8.6,1.6,7.2,2.1,3.5,3.54,0
8.6,1.0,7.2,5.5,3.5,3.11,0
8.6,1.6,5.2,2.1,3.5,2.72,0
8.6,1.1,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,4.9,2.83,2
8.6,1.6,7.2,0.5,3.5,3.11,0
8.6,1.6,7.2,2.1,6.6,3.43,2
8.6,1.6,6.0,0.4,3.5,3.11,2
9.1,1.6,7.2,2.1,1.5,3.11,0
8.6,2.6,7.2,2.1,3.5,2.98,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,2.53,1
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,2.7,7.2,5.1,3.5,3.11,2
8.6,1.6,7.2,1.0,3.5,3.11,2
8.6,3.6,7.2,4.4,3.5,3.11,2
8.6,2.6,7.2,3.3,3.5,3.48,0
8.6,0.7,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.8,1.2,3.11,0
8.6,3.4,7.2,4.5,1.1,3.11,0
8.6,1.6,7.2,2.9,3.5,2.78,2
8.6,1.6,7.2,2.1,1.8,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
9.2,1.6,7.2,2.1,3.5,3.11,0
8.6,3.3,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,5.2,2.9,2.89,1
7.8,1.6,7.2,5.2,3.5,3.06,0
8.6,1.6,6.5,2.1,5.3,3.11,1
8.6,1.6,7.2,5.0,2.3,3.07,2
8.6,1.6,7.2,2.1,5.8,3.07,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,4.7,3.5,3.11,0
8.6,1.6,7.2,2.1,6.8,3.11,0
9.7,2.6,8.4,2.1,3.5,3.38,0
8.6,0.4,7.2,2.1,3.5,3.11,0
7.2,3.9,7.2,2.1,3.5,3.03,0
8.6,1.6,7.1,1.9,3.5,3.11,0
8.6,1.6,7.2,2.1,7.0,2.87,2
8.6,1.6,7.2,2.1,3.5,3.04,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,9.7,0.3,2.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,0.1,3.5,3.11,0
8.6,1.0,7.2,5.7,2.1,3.41,2
8.6,2.7,7.2,2.1,3.5,3.11,1
5.0,1.6,7.2,2.1,3.5,2.72,0
8.6,1.7,7.2,2.1,7.3,3.11,2
8.6,1.6,7.2,1.3,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,0.9,7.2,2.1,9.0,2.92,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,4.4,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,4.0,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,2.6,9.7,0.3,3.5,3.11,2
8.6,1.6,7.2,0.1,3.5,3.11,0
8.6,1.6,7.2,0.6,6.5,3.11,1
8.6,1.6,7.2,1.4,3.5,3.11,0
8.6,1.6,8.3,2.1,3.5,3.11,1
8.6,2.7,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.34,0
8.6,2.0,7.2,4.8,3.5,3.11,2
8.6,1.6,7.2,3.0,3.5,2.9,1
8.6,3.4,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,4.0,3.5,3.11,0
8.6,1.6,7.2,0.0,3.5,3.11,0
8.6,1.6,7.2,0.8,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,0.7,3.5,3.11,2
8.6,0.6,7.2,2.1,3.5,3.11,2
8.6,2.0,7.2,2.1,3.5,2.85,2
8.6,1.6,7.2,3.4,3.9,3.11,0
8.6,1.6,7.2,2.1,5.9,3.11,2
8.6,1.6,9.2,2.1,3.5,3.11,0
8.6,1.6,9.3,2.1,3.5,3.11,2
8.6,1.6,6.9,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,0.3,7.2,0.4,3.5,3.71,0
8.6,1.6,7.2,2.1,3.5,2.98,2
8.6,1.4,7.2,2.1,3.5,2.79,2
8.6,1.6,7.2,0.0,4.3,3.11,0
8.6,2.6,7.2,2.1,7.9,3.11,2
8.6,1.6,8.8,3.5,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,1.2,5.9,3.11,0
8.6,1.6,9.5,1.5,3.5,3.11,0
9.4,1.6,7.2,0.6,3.5,3.62,0
8.6,1.6,6.4,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.3,3.5,3.11,1
9.0,1.1,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.8,3.11,0
8.6,2.4,7.2,2.1,3.5,3.11,2
9.1,3.1,8.8,0.6,3.5,3.42,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,6.2,2.1,3.5,3.11,1
6.6,1.6,7.2,1.4,3.5,3.11,2
8.6,1.6,7.2,1.2,3.5,3.52,0
8.6,0.4,7.2,2.1,6.3,3.11,1
8.6,3.2,7.2,2.1,3.5,3.11,0
8.6,1.4,7.2,2.1,3.5,2.72,1
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,0.2,7.2,3.6,3.5,3.11,0
8.6,1.6,7.2,2.1,1.8,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,9.6,2.1,0.4,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,2.9,7.2,2.1,3.9,3.74,0
8.6,1.6,7.2,0.7,3.5,3.16,0
7.5,1.6,7.2,3.4,1.8,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,0.8,3.5,3.11,2
8.6,3.2,7.2,1.0,3.5,3.55,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,2.4,7.2,2.1,6.6,3.11,2
8.6,1.7,7.2,2.1,3.5,3.11,0
8.6,3.5,7.2,2.1,3.5,3.11,0
8.6,3.2,7.2,0.1,4.3,3.11,2
8.6,1.6,7.2,2.1,3.5,3.65,0
6.7,1.6,7.2,4.9,2.2,2.96,2
8.6,1.6,7.2,2.8,3.5,3.11,1
8.6,0.4,7.2,2.1,3.5,3.11,0
8.6,1.6,6.6,1.8,6.0,3.11,2
8.6,1.6,6.3,2.1,3.5,3.11,2
6.1,3.2,7.2,2.1,3.5,2.95,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,6.5,3.11,1
8.6,1.6,7.2,2.1,3.5,2.81,0
8.6,1.6,7.2,3.9,3.5,3.11,2
8.6,2.2,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,6.8,2.1,3.5,3.45,2
8.6,1.6,7.3,4.6,3.5,3.11,2
8.6,0.7,7.2,3.3,3.5,3.11,0
8.6,1.6,7.2,3.3,3.5,3.41,2
8.6,2.3,7.2,1.7,8.4,3.11,0
8.6,1.6,7.2,2.1,3.5,2.69,2
8.6,3.2,7.2,0.5,3.5,3.08,2
7.8,1.6,7.2,2.1,3.1,3.11,2
8.6,1.6,7.2,2.1,6.6,3.11,2
8.6,1.6,9.0,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,6.9,3.19,0
8.6,1.6,7.2,1.2,3.5,3.11,0
8.6,1.6,7.2,0.9,5.1,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,1.2,7.8,3.11,0
8.6,1.6,7.2,5.5,3.5,3.11,2
8.6,0.1,7.2,2.1,8.2,3.11,1
8.6,1.6,7.2,2.7,6.4,3.11,0
8.6,1.1,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,2.3,3.11,0
8.6,0.1,7.2,3.1,3.5,3.11,1
8.6,1.6,7.2,4.0,3.4,3.11,2
8.6,1.1,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.2,7.2,2.1,3.5,3.79,0
7.2,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,0
5.8,1.6,7.2,2.1,3.5,3.11,1
8.6,3.0,7.2,2.3,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,2.8,7.2,2.1,7.1,3.11,2
8.6,1.6,7.2,2.1,3.6,2.85,0
8.6,1.2,7.2,2.1,3.5,3.11,2
8.6,1.6,7.7,2.1,3.5,3.11,1
8.6,2.9,7.2,2.1,3.5,3.06,2
8.6,1.6,7.2,2.1,3.4,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.32,1
8.6,3.0,7.2,4.0,3.5,3.11,0
8.6,1.6,6.5,5.6,3.5,3.11,1
8.6,1.6,7.2,4.6,0.1,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.13,2
8.6,1.6,7.2,2.2,4.0,3.27,0
8.6,1.6,7.2,0.5,3.5,3.11,0
8.6,1.6,7.2,2.1,2.1,3.11,0
8.6,1.6,7.3,2.1,3.5,3.4,0
8.6,1.6,7.4,2.1,3.5,3.11,2
8.6,2.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,5.6,3.5,3.11,2
8.6,1.6,7.2,3.3,3.5,3.11,0
8.6,2.4,7.2,1.4,4.2,3.3,0
8.6,1.6,7.2,4.1,5.9,2.71,1
8.6,0.7,7.2,2.1,5.5,3.11,0
8.6,1.7,7.2,5.3,3.5,3.11,0
8.6,1.6,7.2,2.1,3.0,3.11,2
8.6,3.7,7.2,2.1,3.5,3.16,0
8.6,1.6,7.2,2.0,3.5,3.11,0
8.6,1.6,7.2,2.1,1.3,3.11,0
8.6,1.5,7.2,1.4,3.5,3.11,2
8.6,1.9,7.2,2.1,3.7,3.11,0
5.2,1.1,7.2,5.9,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.68,0
9.7,1.6,7.2,2.1,2.8,3.57,0
8.6,0.1,7.2,3.9,2.0,3.11,0
8.6,1.6,8.1,2.1,4.3,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,3.6,7.2,2.1,3.5,3.08,0
8.6,1.6,8.3,2.1,6.5,2.73,1
8.6,3.3,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,2
5.1,2.3,7.2,2.1,6.8,3.11,0
8.6,0.2,7.9,2.1,3.5,3.11,2
8.6,1.6,6.4,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.12,0
8.6,1.6,9.1,2.1,3.5,3.11,2
8.6,1.8,7.2,5.2,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,2.93,2
8.6,1.6,7.2,0.6,3.5,3.11,2
8.6,1.6,7.2,2.1,6.9,2.88,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,3.6,7.2,2.1,3.5,3.57,0
8.6,1.6,7.2,5.0,3.5,3.11,2
8.6,0.6,7.2,2.1,3.5,3.15,2
8.6,1.1,7.2,2.1,3.1,3.11,0
8.6,1.2,7.2,3.7,3.5,3.76,0
8.6,1.6,7.2,2.1,3.5,3.11,2
9.7,1.6,9.1,1.3,3.5,3.11,0
8.6,0.1,7.2,2.1,5.7,3.11,0
8.6,1.0,7.2,2.1,3.5,3.18,0
8.6,3.9,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.1,7.2,2.1,3.5,3.11,2
8.6,3.0,7.2,0.4,3.5,3.11,0
8.6,1.6,7.2,0.3,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
7.7,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.6,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,4.3,3.5,3.49,0
8.6,3.6,7.2,2.0,0.9,2.9,0
8.6,3.8,7.2,0.0,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,2.6,3.11,0
8.6,1.6,9.6,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.7,5.1,3.5,3.11,2
8.6,2.3,7.6,0.4,3.5,3.04,0
8.6,1.6,6.2,2.1,7.6,3.11,2
8.6,0.4,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.2,3.5,3.11,0
8.6,1.6,7.2,4.0,5.2,3.11,2
8.6,2.5,7.2,3.5,3.5,3.11,0
8.5,1.6,7.2,2.1,3.5,3.63,0
8.6,1.6,7.2,1.7,3.5,3.11,0
8.6,2.5,7.2,2.1,3.5,3.11,2
7.9,2.2,7.2,2.1,3.5,3.11,0
8.6,2.3,7.7,2.1,3.5,3.05,1
8.6,1.6,7.2,1.5,6.9,3.11,1
8.6,1.6,9.5,2.1,1.0,3.11,2
8.6,1.6,7.2,2.1,3.5,3.13,2
8.6,2.2,7.2,5.5,3.5,3.11,0
8.6,1.6,8.8,2.4,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,0.2,7.2,2.1,3.5,3.05,2
8.6,1.6,7.2,2.5,3.1,2.64,1
8.6,3.5,7.2,2.1,5.5,3.11,1
8.6,1.8,7.2,0.4,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,7.6,3.11,0
8.6,1.6,7.2,3.6,6.4,3.11,2
8.6,2.3,6.7,2.1,1.1,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,3.6,3.5,3.11,1
9.1,1.6,7.2,2.1,3.5,3.66,0
8.6,3.1,7.2,5.1,0.3,3.11,0
8.6,3.7,7.2,1.9,3.5,2.68,2
8.6,1.6,7.2,2.1,3.5,3.22,0
8.6,2.6,6.9,0.3,3.5,3.11,2
8.6,1.6,7.2,2.1,4.3,3.11,2
8.6,1.6,7.9,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,1.4,3.11,0
8.6,1.6,7.2,2.1,2.1,3.11,2
6.1,1.6,7.2,1.1,6.4,3.11,2
8.6,2.1,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,6.6,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,0.2,7.2,2.1,3.5,2.74,0
9.7,1.6,6.5,2.1,3.5,3.48,0
8.6,0.5,7.2,2.1,3.5,2.73,0
8.6,1.6,7.2,0.2,1.5,3.11,0
8.6,1.6,5.4,0.0,9.5,3.11,0
8.6,2.0,7.2,2.1,3.5,3.34,2
8.6,1.6,5.5,2.1,3.5,3.11,0
8.6,1.6,7.2,0.6,3.5,3.11,2
8.6,3.2,7.2,3.3,3.5,3.11,1
8.6,1.1,7.2,2.1,3.5,3.11,1
10.0,1.6,7.2,2.1,0.6,3.11,0
8.6,3.9,5.9,4.8,2.4,3.11,0
8.6,1.6,7.2,3.5,3.5,3.09,2
8.6,0.2,8.5,2.1,3.5,3.11,0
7.1,2.2,7.2,2.1,3.5,3.11,2
8.6,0.6,7.2,5.3,2.7,3.11,1
9.5,1.6,7.2,1.6,3.5,3.11,0
8.6,1.6,8.0,2.1,3.5,3.11,2
8.6,1.6,7.8,2.1,5.1,3.01,1
8.6,1.6,7.2,3.4,5.2,3.11,1
8.6,1.6,7.2,4.8,3.5,3.11,2
8.6,1.6,7.2,2.5,7.3,3.11,2
8.6,1.6,7.2,2.1,3.5,2.83,2
8.7,0.1,7.2,5.6,3.5,3.11,0
8.6,1.9,5.5,3.8,6.9,3.11,0
8.6,1.6,7.2,0.1,3.5,3.11,2
8.6,2.3,7.2,2.1,3.5,3.11,0
8.7,3.7,7.2,0.7,3.5,3.57,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,5.4,2.1,8.5,3.11,0
8.6,1.6,6.1,2.1,8.2,3.13,1
8.6,1.6,7.2,4.8,3.2,2.69,1
8.6,1.6,7.2,2.1,3.5,3.92,0
8.6,1.6,7.2,3.3,0.0,2.95,0
8.6,1.6,7.2,0.2,4.7,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.1,3.11,2
8.6,1.6,7.2,2.1,2.3,3.11,2
9.7,1.2,7.2,2.1,1.0,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.2,7.2,2.1,3.5,2.96,2
8.6,1.6,7.2,4.7,3.5,3.2,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.5,7.2,2.1,3.5,3.11,0
8.6,0.4,7.2,2.1,8.1,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,2.0,7.2,2.1,6.3,3.11,0
8.6,3.4,7.2,2.1,0.3,3.11,0
8.6,1.6,9.7,2.1,3.5,3.07,0
9.3,0.5,8.5,4.2,3.5,3.11,0
8.6,0.7,7.2,4.3,3.5,3.57,0
7.4,1.6,7.2,2.1,5.3,3.11,2
8.6,2.9,7.2,3.6,4.0,3.11,1
7.3,3.3,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,0.6,4.5,3.11,2
7.0,1.6,7.2,2.1,3.5,3.11,0
8.6,1.0,7.2,1.8,5.1,3.11,2
8.6,1.6,7.2,0.1,3.5,3.42,0
8.6,1.6,7.2,3.1,3.5,3.03,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.3,1.6,7.1,2.5,3.5,3.11,0
8.9,1.6,7.2,2.1,3.5,3.1,0
8.6,1.6,7.2,1.9,3.5,3.11,2
8.6,1.6,7.2,2.1,0.4,3.11,2
8.6,1.6,7.2,2.1,10.2,3.11,2
8.6,3.4,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,5.3,3.11,2
8.6,1.6,8.4,3.1,4.0,3.11,2
8.6,3.5,5.0,2.1,3.5,3.11,0
8.6,1.6,7.2,1.0,2.9,3.11,2
8.6,4.0,7.2,0.3,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,1.8,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
7.1,1.6,9.4,5.4,0.6,3.11,2
8.6,3.8,5.3,2.1,3.5,3.11,0
8.6,1.3,7.2,4.7,5.7,3.11,0
8.6,1.6,7.2,1.1,7.5,3.11,1
8.6,1.6,5.4,5.7,3.5,3.48,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,0.4,3.11,0
6.4,1.6,7.2,2.4,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,3.0,7.2,2.1,3.5,3.11,0
7.7,1.6,7.2,2.5,3.5,3.11,2
8.6,1.6,7.2,2.1,6.0,3.11,1
8.6,0.4,7.2,2.1,3.5,3.11,0
8.1,0.8,7.2,5.6,3.8,3.11,0
8.6,3.5,7.2,2.3,3.5,3.11,0
8.6,1.6,7.2,0.9,3.5,3.11,2
8.6,3.3,7.2,2.1,3.5,3.11,2
6.5,1.6,7.2,2.1,3.5,2.83,2
6.8,1.6,7.2,2.8,5.1,3.11,2
8.6,1.6,7.2,4.1,3.5,3.11,1
8.6,1.6,7.2,0.3,9.2,3.11,1
8.6,0.3,7.2,2.1,9.3,3.11,0
8.6,1.6,7.2,2.9,7.1,3.11,0
8.6,1.6,7.2,2.1,3.2,3.11,0
8.6,1.6,7.2,2.0,1.7,3.11,0
8.6,3.7,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.0,7.2,2.1,3.5,2.83,1
8.6,1.6,7.2,1.5,3.0,3.11,0
7.4,1.4,9.5,3.2,3.5,3.11,2
8.6,1.6,7.2,2.1,3.0,3.11,0
8.6,1.6,7.2,2.1,0.8,3.11,0
8.6,1.6,7.0,2.1,4.4,3.11,0
8.6,3.0,7.2,2.1,3.1,2.91,2
8.6,1.6,7.2,2.1,6.2,3.11,1
8.6,0.9,9.8,2.1,1.7,3.11,2
8.6,1.7,7.2,4.6,3.5,3.84,0
8.6,1.8,5.6,1.2,3.5,2.99,0
8.6,1.6,7.2,1.5,7.4,3.11,1
8.6,1.6,7.2,2.1,3.4,3.11,2
8.6,1.6,9.9,1.3,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.0,2.1,2.9,3.28,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.32,0
8.6,1.6,7.2,2.1,10.1,3.11,0
8.6,1.6,7.2,2.0,3.5,3.18,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,4.0,3.11,2
8.6,3.9,7.2,3.1,3.5,2.99,0
8.6,1.6,7.2,4.0,3.5,3.59,0
8.6,1.6,7.2,2.1,4.7,3.44,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
9.7,1.6,7.2,1.0,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,9.9,3.1,3.5,3.11,2
7.4,1.6,7.2,2.1,3.5,3.11,0
8.6,1.6,6.0,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.8,7.2,2.1,6.2,3.11,1
8.6,2.3,7.2,2.1,4.6,3.11,2
8.6,0.4,7.2,2.1,3.5,3.11,2
8.6,2.5,7.2,2.1,4.9,3.11,2
8.6,1.6,6.6,5.5,3.5,3.11,0
8.6,2.4,7.2,1.1,3.5,3.11,0
8.6,3.4,7.8,2.1,3.5,3.11,2
8.6,0.3,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,3.6,8.1,0.5,3.6,3.11,0
8.6,1.6,7.2,4.6,2.6,3.11,2
8.6,1.6,7.2,1.4,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.14,0
8.6,3.1,7.2,3.4,4.4,2.84,2
8.6,1.6,7.2,2.1,6.7,3.11,1
8.6,1.6,7.2,5.6,3.5,3.11,0
8.8,1.6,7.2,1.1,1.9,3.3,0
8.6,2.8,7.2,5.3,0.4,3.11,2
8.6,1.6,7.2,0.4,3.5,3.11,2
8.6,3.9,8.2,2.1,3.5,2.82,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,0.9,7.2,4.5,2.3,3.11,0
7.0,1.6,7.2,2.1,3.5,3.11,2
8.6,1.4,7.2,0.3,9.5,3.11,1
8.6,1.6,7.2,3.6,3.2,3.01,0
8.6,1.6,7.2,2.1,6.4,3.11,0
8.6,1.6,7.2,2.2,3.5,3.11,0
8.6,3.6,7.2,2.1,1.8,3.11,2
8.6,3.5,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.8,3.5,3.11,0
8.6,2.2,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,3.1,3.5,3.11,2
8.6,1.6,7.2,1.8,3.5,3.11,2
8.6,1.6,7.2,1.4,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,1
8.6,1.6,7.2,2.1,3.5,3.11,1
9.9,1.6,7.2,2.1,3.5,3.32,0
8.6,1.6,7.2,0.8,3.5,3.11,1
8.6,1.6,7.1,0.2,7.0,3.11,2
8.6,1.6,7.2,2.3,3.5,3.11,2
8.6,3.6,7.2,2.6,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,1.1,7.0,6.0,3.5,3.11,2
8.6,0.6,7.2,3.1,7.7,3.11,1
8.6,1.6,7.2,1.8,3.5,3.11,0
8.6,1.6,7.2,5.1,3.5,3.11,0
8.6,1.6,7.2,2.1,4.9,3.2,1
8.6,1.6,6.4,2.1,3.5,3.11,0
8.6,1.6,7.2,5.9,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,4.0,7.2,1.6,2.7,3.11,2
8.6,1.6,7.2,4.7,3.5,3.11,2
8.6,3.2,7.9,2.1,3.5,2.99,2
8.6,1.6,7.2,2.1,9.5,3.05,2
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,2.3,7.2,2.1,3.2,3.11,1
8.6,1.5,7.2,2.1,5.7,3.11,0
8.6,3.9,9.8,2.1,3.5,3.11,2
8.6,1.6,9.8,2.1,3.5,3.11,2
8.6,1.1,7.2,0.3,3.5,3.11,0
8.6,1.6,7.2,1.9,8.6,3.11,1
8.6,1.6,7.2,2.5,4.4,2.88,2
8.6,2.3,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,6.8,3.11,2
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,7.9,3.11,0
8.6,1.6,7.2,0.8,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,2.76,2
8.6,1.6,9.9,5.4,3.5,2.89,2
8.6,1.6,7.2,3.0,8.1,2.94,1
8.6,1.6,7.2,2.1,3.5,3.11,0
8.6,2.8,7.2,2.1,3.5,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
7.2,2.9,7.2,5.3,0.1,3.26,2
6.1,2.6,7.2,5.5,3.5,3.01,2
8.6,1.1,7.2,2.0,3.5,3.04,2
8.6,1.6,7.2,2.1,3.5,3.11,2
6.2,2.0,7.2,2.1,8.1,3.11,2
8.6,1.6,7.2,2.1,6.1,3.11,2
8.6,3.1,7.2,4.6,3.5,3.11,1
8.6,2.6,7.2,3.5,3.5,3.11,1
8.6,1.6,7.2,2.1,7.6,3.11,2
8.6,1.2,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,6.8,3.11,0
8.6,1.6,7.2,3.9,3.5,3.17,0
8.6,0.3,7.2,0.3,9.7,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,2.0,3.11,0
8.6,1.6,7.2,2.1,3.5,3.11,2
8.6,1.6,7.2,2.1,3.5,3.26,0
8.6,3.9,7.2,2.1,3.5,3.48,0
8.6,0.5,7.2,5.9,3.5,3.11,0
